event_no,0
5454,418
2930,418
1289,418
2692,418
4735,418
1214,418
1212,418
4666,418
539,418
4185,418
3582,418
727,418
5279,418
3573,418
4188,418
4228,418
419,418
4103,418
1660,418
5782,418
3510,418
2462,418
5798,418
2171,418
1488,418
1637,418
4849,418
489,418
4389,418
506,418
597,418
515,418
2828,418
1564,418
3400,418
531,418
154,418
5972,418
1881,418
733,418
5282,418
1352,418
772,418
3689,418
1790,418
4881,418
1785,418
3674,418
3936,418
4716,418
797,418
4111,418
4524,418
1579,418
2337,418
2519,418
91,418
2814,417
2226,417
5633,417
3419,417
4165,417
2813,417
6143,417
5647,417
5257,417
3691,417
2866,417
374,417
68,417
232,417
3684,417
5448,417
2256,417
3433,417
326,417
2917,417
4236,417
3927,417
4178,417
450,417
6226,417
455,417
3625,417
5654,417
1752,417
1226,417
4274,417
224,417
474,417
480,417
1093,417
270,417
4341,417
1953,417
5307,417
3189,417
4664,417
1997,417
2645,417
3207,417
4621,417
6323,417
2511,417
2092,417
3864,417
6345,417
1438,417
725,417
2961,417
2577,417
5406,417
1323,417
3354,417
1568,417
1131,417
2798,416
1789,416
2634,416
1826,416
3038,416
4804,416
5104,416
2623,416
4724,416
3129,416
5271,416
3007,416
2123,416
2308,416
80,416
3620,416
65,416
6152,416
3094,416
2313,416
837,416
63,416
4972,416
258,416
4171,416
2483,416
2915,416
2698,416
4920,416
6240,416
3256,416
3432,416
496,416
3282,416
2228,416
1528,416
5298,416
4267,416
4361,416
3405,416
1180,416
516,416
3402,416
5657,416
4698,416
476,416
4421,416
2970,416
2240,416
3566,416
4461,416
1585,416
102,416
2642,416
2687,416
4851,416
50,416
5293,416
5512,416
5780,416
909,416
4715,416
6223,416
3897,416
4648,415
4651,415
4695,415
1054,415
1115,415
5589,415
1567,415
3360,415
4420,415
665,415
1495,415
1505,415
4829,415
161,415
4384,415
4040,415
5909,415
5459,415
4317,415
5339,415
5158,415
2375,415
2236,415
3516,415
2281,415
426,415
2366,415
5292,415
5280,415
375,415
4855,415
5311,415
884,415
2618,415
5579,415
4732,415
6387,415
2702,415
2911,415
2659,415
5664,415
5666,415
1991,415
3591,415
3100,415
2172,415
743,415
82,415
2165,415
110,415
3099,415
3142,415
2324,414
2319,414
2023,414
1788,414
1856,414
2018,414
5100,414
5039,414
1891,414
4704,414
1855,414
4923,414
5463,414
5274,414
1693,414
1208,414
2732,414
2733,414
1265,414
5432,414
1317,414
2603,414
1344,414
2754,414
2535,414
5364,414
2494,414
1439,414
1517,414
1547,414
4712,414
1555,414
1632,414
1643,414
1659,414
5286,414
1573,414
1968,414
5644,414
5720,414
3624,414
3152,414
3980,414
885,414
230,414
5762,414
2916,414
3208,414
4191,414
3937,414
1067,414
4277,414
848,414
3031,414
479,414
6162,414
504,414
2037,414
370,414
3913,414
4182,414
4588,414
4630,414
4463,414
3912,414
4592,414
5712,414
4189,414
4071,414
5862,414
3679,414
627,414
79,414
5568,413
2291,413
5294,413
3703,413
4476,413
2234,413
4094,413
5758,413
2121,413
2697,413
2344,413
5592,413
2890,413
371,413
2349,413
234,413
2548,413
5739,413
6373,413
1211,413
1239,413
1999,413
828,413
3695,413
5456,413
1745,413
3128,413
5283,413
1665,413
55,413
5563,413
2440,413
1611,413
313,413
4902,413
4400,413
5143,413
1139,413
3668,413
2954,413
3669,413
1575,413
1107,413
3359,413
3355,413
1118,413
3320,413
3344,413
1782,413
155,413
866,413
1494,413
4038,413
2616,413
3495,413
3688,413
1642,413
3041,413
1057,413
2757,413
2637,413
5917,413
4453,413
3938,413
1630,413
3030,413
3027,413
4995,413
4169,412
4591,412
349,412
5705,412
1757,412
1751,412
2610,412
334,412
814,412
359,412
3422,412
5799,412
2378,412
4423,412
1624,412
1491,412
4407,412
73,412
503,412
1469,412
4309,412
526,412
4335,412
548,412
612,412
5927,412
3327,412
5796,412
1641,412
5388,412
46,412
3590,412
5380,412
5737,412
5370,412
3583,412
1694,412
770,412
5357,412
1,412
1429,412
1658,412
1993,412
436,412
4462,412
2476,412
4252,412
4762,412
3334,412
4649,412
5153,412
1138,412
5591,412
1915,412
3962,412
1220,412
2867,412
2720,412
4734,412
5499,412
5140,412
6321,412
3921,412
5188,412
5124,412
2242,412
2914,412
263,412
1182,412
103,412
1866,412
1235,412
3770,412
1270,412
5650,412
106,412
5493,412
1056,412
2179,412
6215,411
5727,411
2124,411
3253,411
5530,411
1610,411
2395,411
5169,411
1700,411
2348,411
6336,411
83,411
5038,411
4030,411
5363,411
1695,411
2872,411
6018,411
6276,411
2469,411
1457,411
2081,411
1935,411
2480,411
3519,411
1044,411
163,411
2857,411
5354,411
2363,411
2861,411
6229,411
916,411
6065,411
5743,411
4114,411
3125,411
222,411
5259,411
1165,411
868,411
2091,411
3017,411
1525,411
2640,411
5717,411
6108,411
5706,411
861,411
833,411
623,411
551,411
5648,411
5861,411
3926,411
2013,411
2991,411
27,411
5252,411
6154,411
1754,411
1106,411
119,411
514,411
1949,411
5287,410
1615,410
5288,410
2507,410
860,410
4031,410
6241,410
1345,410
4298,410
5707,410
4830,410
3062,410
4231,410
1452,410
5919,410
1864,410
2971,410
5315,410
592,410
5337,410
1551,410
6022,410
1992,410
418,410
458,410
6126,410
3497,410
1571,410
439,410
112,410
4072,410
3730,410
2282,410
6227,410
1538,410
4396,410
3070,410
2888,410
2019,410
4784,410
5722,410
5853,410
3879,410
3910,410
2331,410
1147,410
1957,410
3881,410
3081,410
5848,410
4787,410
2901,410
1720,410
1230,410
4791,410
3692,410
2540,410
1351,410
3055,410
6391,410
3063,410
3088,410
787,410
1398,410
1346,410
2932,410
4403,410
4186,410
2042,409
2377,409
3975,409
4898,409
3404,409
6327,409
4307,409
170,409
3889,409
4448,409
4452,409
5830,409
1631,409
164,409
2107,409
4981,409
3257,409
1931,409
3797,409
4831,409
3795,409
552,409
1878,409
3378,409
4314,409
6376,409
4342,409
3392,409
2089,409
4422,409
1164,409
616,409
5828,409
5867,409
3676,409
362,409
28,409
4788,409
2543,409
1820,409
1005,409
4590,409
2571,409
2339,409
5726,409
3608,409
2249,409
336,409
1247,409
1756,409
2626,409
373,409
1950,409
5416,409
5635,409
5084,409
2942,409
3640,409
2658,409
5704,409
886,409
3659,409
1945,409
2956,409
3678,409
2887,409
2040,409
3928,409
5072,409
3745,409
6072,409
6380,409
47,409
3496,409
2740,409
735,409
5341,409
5346,409
1433,409
4101,409
2871,409
2463,409
695,409
5461,409
3687,408
483,408
6141,408
113,408
4080,408
6123,408
1857,408
444,408
1569,408
2285,408
2100,408
166,408
114,408
4070,408
6375,408
5186,408
4173,408
5258,408
3563,408
1608,408
233,408
1822,408
1683,408
2343,408
1832,408
1619,408
2372,408
6224,408
4960,408
6203,408
1596,408
5245,408
4308,408
6000,408
2110,408
1739,408
340,408
93,408
6205,408
4333,408
4287,408
2174,408
5604,408
720,408
1409,408
2510,408
3052,408
1166,408
4659,408
5857,408
1523,408
1064,408
4469,408
4382,408
3032,408
5759,408
1178,408
5442,408
4654,408
2430,408
887,408
4828,408
3057,408
5574,408
4765,408
5625,408
1125,408
5616,408
2004,408
1554,408
2557,408
4778,408
1216,408
2072,408
5674,408
2549,408
4731,408
776,408
1332,408
825,408
5776,407
2479,407
4255,407
5668,407
983,407
4472,407
5783,407
3528,407
2643,407
3954,407
6397,407
5201,407
4523,407
2559,407
809,407
4180,407
2001,407
2587,407
3603,407
3610,407
2599,407
6112,407
1432,407
1755,407
3049,407
5744,407
4290,407
413,407
2638,407
3161,407
3008,407
4190,407
2573,407
4445,407
3941,407
1500,407
5491,407
2737,407
6319,407
6264,407
5845,407
2227,407
1851,407
1819,407
4343,407
6316,407
6314,407
3778,407
5551,407
1932,407
1529,407
5535,407
6281,407
1190,407
2853,407
3969,407
12,407
2708,407
2879,407
2878,407
1626,407
4694,407
2173,407
602,407
3939,407
75,407
162,407
5570,407
2729,407
3357,407
491,407
2199,406
2574,406
3630,406
3977,406
5261,406
111,406
4697,406
5721,406
5073,406
6109,406
3844,406
4672,406
2591,406
1140,406
1340,406
1746,406
6122,406
2611,406
4172,406
1225,406
6193,406
982,406
2670,406
99,406
5628,406
5445,406
1259,406
3743,406
25,406
5670,406
2963,406
5673,406
5439,406
5694,406
3874,406
3760,406
1761,406
2310,406
1173,406
3777,406
1863,406
5546,406
580,406
1522,406
2340,406
4852,406
5865,406
4383,406
5859,406
1923,406
513,406
4466,406
6395,406
3143,406
2120,406
5301,406
5842,406
2438,406
52,406
1492,406
1487,406
3533,406
693,406
5022,406
3477,406
1440,406
4244,406
4338,406
2478,406
5914,406
3896,406
6099,406
5375,406
3364,406
4340,406
3905,406
2551,406
6311,405
1625,405
5473,405
1196,405
5466,405
4098,405
5074,405
1490,405
3857,405
1224,405
1927,405
2251,405
6341,405
5316,405
5794,405
6325,405
5516,405
4637,405
4987,405
1502,405
3424,405
4917,405
5500,405
2031,405
1894,405
2823,405
5148,405
4667,405
1069,405
173,405
1541,405
613,405
1144,405
5145,405
1859,405
6394,405
5521,405
2751,405
499,405
2190,405
2429,405
11,405
4045,405
4444,405
446,405
394,405
5218,405
4234,405
310,405
1428,405
5709,405
319,405
2286,405
759,405
2514,405
836,405
45,405
5715,405
3534,405
1399,405
778,405
3101,405
2550,405
3060,405
3605,405
5040,405
5255,405
5385,405
4183,405
2562,405
6388,405
3135,405
5714,405
1657,405
289,405
3169,405
391,404
5719,404
5525,404
3577,404
3705,404
386,404
2032,404
1930,404
3341,404
2820,404
3934,404
2015,404
4944,404
1153,404
3908,404
3793,404
2315,404
1530,404
3947,404
1243,404
628,404
4817,404
5097,404
2939,404
4680,404
5510,404
3319,404
2800,404
4682,404
3066,404
726,404
3084,404
5907,404
2097,404
4877,404
3675,404
2290,404
4184,404
2322,404
262,404
6344,404
980,404
4699,404
2368,404
3461,404
3614,404
4112,404
5548,404
2995,404
1845,404
4406,404
1001,404
2997,404
490,404
5045,404
664,404
4929,404
3887,404
3158,404
1493,404
295,404
2578,404
421,404
1987,404
3441,404
4426,404
2897,404
415,404
1426,404
4035,404
5856,404
2008,404
6069,404
5855,404
2358,404
5614,404
6280,404
5194,404
2497,404
1053,404
4399,404
4402,404
1320,404
1971,404
2225,404
1753,404
5091,403
6,403
3923,403
6328,403
17,403
2119,403
2155,403
2011,403
5085,403
2164,403
104,403
4945,403
5503,403
4371,403
5586,403
2921,403
125,403
2913,403
2910,403
2700,403
604,403
5911,403
5578,403
663,403
4330,403
4310,403
510,403
1606,403
1201,403
2394,403
2617,403
2941,403
1486,403
3440,403
1285,403
4770,403
1347,403
2556,403
5379,403
4535,403
2523,403
765,403
5761,403
1482,403
3168,403
3171,403
4756,403
5781,403
5335,403
2452,403
4438,403
6001,403
493,403
477,403
4710,403
3709,403
242,403
3714,403
4113,403
228,403
205,403
1853,403
2819,403
1869,403
5520,403
4033,403
6285,403
3998,403
2194,403
2188,403
5179,403
6209,403
2822,403
1733,403
3550,403
5560,403
3561,403
1705,403
3593,403
2338,403
2335,403
2330,403
839,403
1740,403
4665,403
6136,403
2750,402
2664,402
2661,402
4714,402
4668,402
4679,402
4611,402
2868,402
2625,402
4703,402
2651,402
2180,402
2558,402
2555,402
2184,402
2196,402
4034,402
3763,402
3683,402
3871,402
4152,402
4170,402
3637,402
4959,402
4217,402
2388,402
2398,402
3368,402
3321,402
4362,402
3308,402
2093,402
4376,402
3272,402
4408,402
4815,402
3196,402
3167,402
3134,402
3369,402
3935,402
740,402
659,402
6318,402
5847,402
1217,402
971,402
1956,402
1234,402
5300,402
105,402
1712,402
5265,402
1381,402
1692,402
6067,402
354,402
5994,402
5840,402
1191,402
910,402
1181,402
508,402
1055,402
5774,402
5982,402
1455,402
1809,402
1356,402
540,402
6061,402
1483,402
5822,402
5831,402
5348,402
5492,402
1011,402
87,402
646,402
5331,402
6093,402
5438,402
558,402
587,402
1550,402
5708,402
2033,402
2000,402
6071,402
6020,402
5418,402
583,402
6390,402
2039,401
31,401
2881,401
3791,401
268,401
4032,401
3917,401
1744,401
780,401
5984,401
1758,401
3979,401
1938,401
1443,401
4299,401
5122,401
1322,401
5474,401
6137,401
6074,401
5808,401
5820,401
5742,401
212,401
4780,401
2830,401
5415,401
4477,401
206,401
1854,401
6228,401
5764,401
3729,401
3025,401
5768,401
4238,401
6261,401
3406,401
6266,401
4908,401
4647,401
522,401
5565,401
2198,401
2195,401
5792,401
3210,401
1605,401
852,401
3883,401
34,401
1240,401
3856,401
915,401
3428,401
4370,401
377,401
5408,401
5021,401
332,401
3498,401
3618,401
5102,401
1373,401
1966,401
2554,401
798,401
3080,401
2506,401
4216,401
2381,401
3493,401
1276,401
2682,401
3005,401
4363,401
360,401
6389,401
901,401
5738,401
1954,401
3846,401
3848,401
3880,401
1215,401
4757,401
4754,401
2379,401
3265,401
6023,401
2466,401
6110,400
4776,400
6073,400
1542,400
1260,400
3309,400
5922,400
404,400
395,400
596,400
3526,400
4779,400
6054,400
6221,400
2803,400
3366,400
5427,400
5184,400
1735,400
1737,400
1218,400
3646,400
2333,400
3271,400
2730,400
6128,400
5953,400
3666,400
321,400
2646,400
2648,400
3363,400
4719,400
578,400
272,400
4717,400
1172,400
1171,400
5970,400
2279,400
4709,400
1210,400
2771,400
4390,400
6198,400
576,400
6199,400
4824,400
3469,400
2918,400
3983,400
5736,400
3427,400
4642,400
2919,400
4102,400
1944,400
988,400
3103,400
3988,400
5741,400
1003,400
4933,400
1015,400
3122,400
3796,400
5121,400
168,400
1917,400
4574,400
116,400
98,400
961,400
864,400
3919,400
26,400
873,400
2058,400
4265,400
891,400
2516,400
2080,400
5730,400
4247,400
4245,400
924,400
2505,400
3961,400
3494,400
5645,400
3410,400
2409,400
4239,400
1059,400
1045,400
1904,400
5540,400
176,400
2869,400
4074,400
5763,400
5505,399
923,399
6263,399
2674,399
2676,399
5860,399
356,399
2969,399
2367,399
3562,399
3759,399
1419,399
4387,399
811,399
2683,399
339,399
5377,399
3429,399
4683,399
453,399
1711,399
223,399
6190,399
1959,399
2241,399
758,399
3065,399
3909,399
4,399
10,399
392,399
1556,399
1388,399
870,399
2022,399
3454,399
3335,399
3452,399
2056,399
5519,399
850,399
4051,399
2237,399
475,399
6342,399
1871,399
2518,399
481,399
6097,399
844,399
589,399
3051,399
366,399
4681,399
1261,399
518,399
3198,399
4718,399
4455,399
4803,399
2734,399
4044,399
2437,399
5222,399
4930,399
5833,399
4822,399
5199,399
5141,399
2884,399
3115,399
1489,399
271,399
2442,399
2883,399
437,399
257,399
4447,399
542,399
5497,399
2276,399
5498,399
2903,399
2305,399
2473,399
2864,399
4858,399
5745,399
2613,399
3845,399
5851,399
4297,399
2704,399
5392,399
4958,399
783,399
2608,399
3841,399
4950,399
5534,399
3367,399
5973,399
500,399
5597,399
6278,399
1350,398
4801,398
2546,398
3409,398
2544,398
1442,398
5926,398
435,398
3525,398
429,398
1496,398
6064,398
1531,398
2622,398
492,398
1359,398
3412,398
4769,398
5306,398
2417,398
5976,398
507,398
4226,398
5076,398
1583,398
107,398
3147,398
5564,398
5669,398
4584,398
4586,398
5532,398
5671,398
5162,398
1975,398
3186,398
5170,398
2094,398
5775,398
1812,398
5672,398
919,398
3199,398
4060,398
4050,398
2950,398
946,398
4978,398
6324,398
2929,398
4943,398
4942,398
5646,398
5593,398
4028,398
3140,398
5590,398
95,398
5099,398
5587,398
1921,398
5125,398
5573,398
1984,398
6206,398
2088,398
1119,398
5250,398
306,398
1714,398
6343,398
890,398
854,398
5068,398
2685,398
624,398
3615,398
3310,398
4357,398
4761,398
3331,398
1295,398
1612,398
2396,398
5464,398
4579,398
6133,398
6393,398
3248,398
4124,398
4599,398
1120,398
3243,398
2984,398
4404,398
5494,398
1396,398
2278,398
1797,398
3700,398
6384,397
857,397
2975,397
2959,397
3043,397
894,397
3154,397
4572,397
4690,397
5937,397
1248,397
1241,397
2693,397
3273,397
2721,397
662,397
550,397
4339,397
4430,397
2756,397
5793,397
4332,397
2595,397
974,397
4684,397
2796,397
4673,397
5528,397
4470,397
745,397
5918,397
1052,397
2863,397
2572,397
1019,397
4536,397
3113,397
677,397
3459,397
4100,397
2323,397
2431,397
4990,397
1499,397
1713,397
3974,397
6060,397
1473,397
5253,397
3806,397
175,397
5320,397
4142,397
6138,397
2475,397
6155,397
6160,397
2289,397
2288,397
2353,397
6111,397
2356,397
3876,397
4850,397
4846,397
385,397
1628,397
1633,397
3572,397
3866,397
1566,397
3966,397
1656,397
1972,397
3607,397
1543,397
1952,397
89,397
2362,397
347,397
6188,397
6134,397
5043,397
3476,397
5167,397
4266,397
4077,397
30,397
1865,397
2262,397
5353,397
3728,397
3727,397
1829,397
3943,397
451,397
1798,397
4249,397
4794,397
4467,396
2223,396
4177,396
1858,396
4378,396
3185,396
4122,396
3604,396
1077,396
730,396
1964,396
6222,396
1089,396
5651,396
4670,396
215,396
5549,396
2111,396
3595,396
363,396
3322,396
3601,396
217,396
2352,396
2795,396
1697,396
1121,396
1748,396
2725,396
2726,396
2647,396
1759,396
773,396
5490,396
6218,396
5114,396
292,396
3677,396
2175,396
4909,396
4061,396
658,396
2261,396
2891,396
1732,396
1117,396
4901,396
1006,396
4079,396
1219,396
3984,396
2248,396
5615,396
136,396
4570,396
782,396
3698,396
1703,396
2385,396
2526,396
2498,396
3434,396
3878,396
5731,396
37,396
2553,396
4617,396
1985,396
1277,396
459,396
5391,396
2490,396
6032,396
1441,396
2079,396
1444,396
4620,396
812,396
3944,396
5980,396
2589,396
6045,396
6337,396
3888,396
2992,396
1355,396
2464,396
3074,396
6036,396
4253,396
2390,396
2401,396
3028,396
4275,396
2046,396
6078,396
2102,396
2533,396
4583,396
2055,396
3932,396
863,396
2106,396
5365,396
2875,395
264,395
3174,395
761,395
2829,395
2874,395
3411,395
5205,395
5340,395
763,395
6173,395
5533,395
1156,395
1780,395
728,395
5126,395
434,395
1844,395
502,395
4501,395
5547,395
1825,395
3192,395
4289,395
2504,395
220,395
1813,395
473,395
721,395
229,395
6214,395
4488,395
1091,395
4878,395
4650,395
3704,395
6197,395
1124,395
1043,395
3463,395
3511,395
1896,395
2831,395
5083,395
3694,395
6094,395
4419,395
2978,395
2157,395
999,395
4540,395
1721,395
4821,395
3068,395
2461,395
3281,395
2436,395
786,395
1509,395
3549,395
977,395
1078,395
5409,395
5870,395
4983,395
2412,395
4979,395
396,395
595,395
2955,395
1264,395
5431,395
2397,395
382,395
585,395
378,395
6332,395
4381,395
3799,395
822,395
3064,395
5475,395
1933,395
5229,395
532,395
4593,395
2722,395
1734,395
3266,395
2457,395
4984,394
118,394
5087,394
3872,394
2221,394
3091,394
5086,394
3033,394
3774,394
3086,394
1016,394
5584,394
4482,394
4924,394
829,394
2952,394
158,394
167,394
796,394
3867,394
847,394
5732,394
2068,394
2906,394
3809,394
1905,394
5603,394
5139,394
3834,394
6273,394
4996,394
846,394
3972,394
1007,394
3149,394
1014,394
4646,394
2083,394
2161,394
2067,394
4640,394
6333,394
789,394
2972,394
2927,394
152,394
2003,394
831,394
1130,394
3024,394
4233,394
3655,394
2728,394
4721,394
4424,394
5308,394
4227,394
1787,394
1318,394
4820,394
527,394
5189,394
525,394
5325,394
3693,394
5469,394
5458,394
1459,394
331,394
4379,394
3285,394
5864,394
1647,394
3602,394
376,394
5263,394
3262,394
6095,394
574,394
3350,394
4345,394
2705,394
2707,394
3221,394
2439,394
4751,394
6212,394
1808,394
2791,394
2532,394
3471,394
5779,394
5773,394
2552,394
3178,394
5398,394
5381,394
6031,394
1365,394
5803,394
3423,394
3515,394
5397,394
5786,394
5440,393
